timeOpen;timeClose;timeHigh;timeLow;name;open;high;low;close;volume;marketCap;timestamp
"2018-12-31T00:00:00.000Z";"2018-12-31T23:59:59.999Z";"2018-12-31T00:02:00.000Z";"2018-12-31T22:08:00.000Z";"2783";15008.7488917277;15016.1390352534;14461.2095019393;14527.3587206164;18094468905.650425;253577680830.86722;"2018-12-31T23:59:59.999Z"
"2018-12-30T00:00:00.000Z";"2018-12-30T23:59:59.999Z";"2018-12-30T12:14:00.000Z";"2018-12-30T01:09:00.000Z";"2783";14836.3956172285;15145.0647489888;14738.7161610093;15005.3083315527;18516762209.81729;261902829263.88742;"2018-12-30T23:59:59.999Z"
"2018-12-29T00:00:00.000Z";"2018-12-29T23:59:59.999Z";"2018-12-29T23:32:02.000Z";"2018-12-29T23:59:00.000Z";"2783";15263.7703321983;15385.1316264372;14828.7252794864;14828.7252794864;19374862860.90273;258784982087.4842;"2018-12-29T23:59:59.999Z"
"2018-12-28T00:00:00.000Z";"2018-12-28T23:59:59.999Z";"2018-12-28T19:18:00.000Z";"2018-12-28T07:02:00.000Z";"2783";14148.5215095119;15327.293672698;14109.8593014304;15230.4938276128;21810919886.328728;265190332903.4531;"2018-12-28T23:59:59.999Z"
"2018-12-27T00:00:00.000Z";"2018-12-27T23:59:59.999Z";"2018-12-27T01:10:00.000Z";"2018-12-27T23:35:00.000Z";"2783";15118.4740528301;15194.494397885;14122.0443754761;14153.8326256903;20121245143.53202;250107442225.44894;"2018-12-27T23:59:59.999Z"
"2018-12-26T00:00:00.000Z";"2018-12-26T23:59:59.999Z";"2018-12-26T02:47:01.000Z";"2018-12-26T14:52:01.000Z";"2783";14913.1246603439;15193.0343185912;14795.1321351935;15128.7066019762;20796441037.184464;262731355035.7791;"2018-12-26T23:59:59.999Z"
"2018-12-25T00:00:00.000Z";"2018-12-25T23:59:59.999Z";"2018-12-25T00:09:01.000Z";"2018-12-25T18:05:00.000Z";"2783";15932.7510619092;15966.0574165587;14680.1874570963;14896.8199872956;24042257094.31915;259841409106.09396;"2018-12-25T23:59:59.999Z"
"2018-12-24T00:00:00.000Z";"2018-12-24T23:59:59.999Z";"2018-12-24T06:14:00.000Z";"2018-12-24T00:00:01.000Z";"2783";15619.8034851896;16677.504904045;15619.8034851896;15923.2591163406;28273281115.583595;277765592933.73724;"2018-12-24T23:59:59.999Z"
"2018-12-23T00:00:00.000Z";"2018-12-23T23:59:59.999Z";"2018-12-23T10:59:00.000Z";"2018-12-23T22:35:02.000Z";"2783";15698.3653049675;15951.073446754;15526.3811872456;15614.5266152177;24015194640.196716;272276686916.16455;"2018-12-23T23:59:59.999Z"
"2018-12-22T00:00:00.000Z";"2018-12-22T23:59:59.999Z";"2018-12-22T23:56:00.000Z";"2018-12-22T05:36:01.000Z";"2783";15218.8982906112;15671.7699524389;15053.5759457714;15671.7699524389;21886255064.482697;273284271884.98096;"2018-12-22T23:59:59.999Z"
