timeOpen;timeClose;timeHigh;timeLow;name;open;high;low;close;volume;marketCap;timestamp
"2021-12-31T00:00:00.000Z";"2021-12-31T23:59:59.999Z";"2021-12-31T09:14:00.000Z";"2021-12-31T20:01:00.000Z";"2783";262813.5947563859;270088.9231755286;255276.7128027;257987.1032833974;206008996358.74533;4880471313607.343;"2021-12-31T23:59:59.999Z"
"2021-12-30T00:00:00.000Z";"2021-12-30T23:59:59.999Z";"2021-12-30T19:32:02.000Z";"2021-12-30T00:21:02.000Z";"2783";265163.8206631102;266902.0796830995;262709.6021737223;262862.3637619003;152209070172.55014;5089814659975.29;"2021-12-30T23:59:59.999Z"
"2021-12-29T00:00:00.000Z";"2021-12-29T23:59:59.999Z";"2021-12-29T03:10:13.000Z";"2021-12-29T23:46:02.000Z";"2783";268065.2420639638;270856.3978586724;263500.9828459178;264915.9841669968;169141084994.57004;4944781217503.827;"2021-12-29T23:59:59.999Z"
"2021-12-28T00:00:00.000Z";"2021-12-28T23:59:59.999Z";"2021-12-28T00:00:02.000Z";"2021-12-28T22:37:08.000Z";"2783";285104.6169114109;285104.6169114109;266885.1048276361;267868.1457713633;188065928195.19363;5063468842846.176;"2021-12-28T23:59:59.999Z"
"2021-12-27T00:00:00.000Z";"2021-12-27T23:59:59.999Z";"2021-12-27T17:43:02.000Z";"2021-12-27T01:13:03.000Z";"2783";288224.5375714506;292903.7898246433;284882.7400259017;284882.7400259017;138002229710.24252;5433697526201.298;"2021-12-27T23:59:59.999Z"
"2021-12-26T00:00:00.000Z";"2021-12-26T23:59:59.999Z";"2021-12-26T22:40:07.000Z";"2021-12-26T11:49:03.000Z";"2783";286175.8718924201;290458.5508274552;281604.2683876138;288263.7186644353;118969923270.79285;5452974871596.481;"2021-12-26T23:59:59.999Z"
"2021-12-25T00:00:00.000Z";"2021-12-25T23:59:59.999Z";"2021-12-25T02:34:02.000Z";"2021-12-25T17:26:02.000Z";"2783";288594.6454877451;290420.1357490364;285086.3767227609;286182.4836779206;107996317707.12488;5411991511366.015;"2021-12-25T23:59:59.999Z"
"2021-12-24T00:00:00.000Z";"2021-12-24T23:59:59.999Z";"2021-12-24T19:11:02.000Z";"2021-12-24T15:05:02.000Z";"2783";288344.6590246144;293992.7977401938;286705.1152468445;288408.9518062147;138297649060.26785;5454351955059.704;"2021-12-24T23:59:59.999Z"
"2021-12-23T00:00:00.000Z";"2021-12-23T23:59:59.999Z";"2021-12-23T19:49:04.000Z";"2021-12-23T07:56:02.000Z";"2783";274962.5235508403;290964.5383493529;271793.0848768014;288218.9114935569;159594741149.04398;5430060499042.609;"2021-12-23T23:59:59.999Z"
"2021-12-22T00:00:00.000Z";"2021-12-22T23:59:59.999Z";"2021-12-22T02:55:02.000Z";"2021-12-22T13:40:06.000Z";"2783";281168.0870163813;284664.5824349001;274969.9093716641;274969.9093716641;140465866553.87955;5282849560552.515;"2021-12-22T23:59:59.999Z"
