timeOpen;timeClose;timeHigh;timeLow;name;open;high;low;close;volume;marketCap;timestamp
"2020-12-31T00:00:00.000Z";"2020-12-31T23:59:59.999Z";"2020-12-31T00:23:36.000Z";"2020-12-31T14:34:43.000Z";"2783";149799.5577444763;151894.2631520345;146487.5764691405;150623.3320684774;242839489805.856;2799764768990.6963;"2020-12-31T23:59:59.999Z"
"2020-12-30T00:00:00.000Z";"2020-12-30T23:59:59.999Z";"2020-12-30T21:46:44.000Z";"2020-12-30T00:00:43.000Z";"2783";142548.7760330804;150235.920090122;142548.7760330804;149802.5365885768;267212653944.55716;2792789202654.823;"2020-12-30T23:59:59.999Z"
"2020-12-29T00:00:00.000Z";"2020-12-29T23:59:59.999Z";"2020-12-29T23:56:30.000Z";"2020-12-29T05:28:41.000Z";"2783";142090.1311061434;142604.161340488;136337.1878772811;142561.0033447488;237496842941.24823;2668071229090.2373;"2020-12-29T23:59:59.999Z"
"2020-12-28T00:00:00.000Z";"2020-12-28T23:59:59.999Z";"2020-12-28T13:31:40.000Z";"2020-12-28T00:05:41.000Z";"2783";136946.7323119942;142564.4366613866;136565.3909188425;142105.8615369475;255629781539.09683;2622850914265.503;"2020-12-28T23:59:59.999Z"
"2020-12-27T00:00:00.000Z";"2020-12-27T23:59:59.999Z";"2020-12-27T11:19:41.000Z";"2020-12-27T21:22:41.000Z";"2783";137928.922571551;147577.2206280736;135080.9609682276;137007.3889377578;346812319392.6331;2546910978495.2837;"2020-12-27T23:59:59.999Z"
"2020-12-26T00:00:00.000Z";"2020-12-26T23:59:59.999Z";"2020-12-26T21:46:49.000Z";"2020-12-26T01:22:40.000Z";"2783";128735.0573634969;139382.8322355934;127929.9664902713;137916.7372774727;252141754410.79895;2562757502917.355;"2020-12-26T23:59:59.999Z"
"2020-12-25T00:00:00.000Z";"2020-12-25T23:59:59.999Z";"2020-12-25T23:49:40.000Z";"2020-12-25T03:04:40.000Z";"2783";123813.2856115896;128907.6577977058;122402.9495775619;128671.2779020291;219462407447.48233;2390845003507.1167;"2020-12-25T23:59:59.999Z"
"2020-12-24T00:00:00.000Z";"2020-12-24T23:59:59.999Z";"2020-12-24T23:53:40.000Z";"2020-12-24T03:16:35.000Z";"2783";121239.4942589534;123994.6685205125;118828.4675641053;123825.7025391;214310107268.79578;2300698517297.43;"2020-12-24T23:59:59.999Z"
"2020-12-23T00:00:00.000Z";"2020-12-23T23:59:59.999Z";"2020-12-23T13:22:41.000Z";"2020-12-23T22:26:27.000Z";"2783";122719.4826268796;124043.244652485;118956.8420982978;121238.4754883267;263923862050.89062;2228214909333.52;"2020-12-23T23:59:59.999Z"
"2020-12-22T00:00:00.000Z";"2020-12-22T23:59:59.999Z";"2020-12-22T23:56:47.000Z";"2020-12-22T08:30:49.000Z";"2783";116755.6296402458;122754.4236883671;114889.4450776066;122718.9525270905;226255936916.56714;2263248690911.928;"2020-12-22T23:59:59.999Z"
"2020-12-21T00:00:00.000Z";"2020-12-21T23:59:59.999Z";"2020-12-21T04:20:46.000Z";"2020-12-21T12:47:42.000Z";"2783";119790.1459477906;122780.5197854803;113079.255225388;116801.943591642;233986399444.48392;2161758827045.1216;"2020-12-21T23:59:59.999Z"
"2020-12-20T00:00:00.000Z";"2020-12-20T23:59:59.999Z";"2020-12-20T20:46:45.000Z";"2020-12-20T04:25:46.000Z";"2783";121757.0458542056;123541.894409894;118113.5102976441;119798.7915443511;193103959945.4293;2225393526821.3076;"2020-12-20T23:59:59.999Z"
"2020-12-19T00:00:00.000Z";"2020-12-19T23:59:59.999Z";"2020-12-19T17:07:39.000Z";"2020-12-19T08:07:39.000Z";"2783";118037.7575509509;122900.4856172353;116474.3568838727;121798.2045812384;196386555176.8582;2262489101206.936;"2020-12-19T23:59:59.999Z"
"2020-12-18T00:00:00.000Z";"2020-12-18T23:59:59.999Z";"2020-12-18T08:38:41.000Z";"2020-12-18T15:16:44.000Z";"2783";115365.8987714659;118063.7575618725;113699.3666021886;118063.7575618725;204298134515.84576;2174004678442.3914;"2020-12-18T23:59:59.999Z"
