timeOpen;timeClose;timeHigh;timeLow;name;open;high;low;close;volume;marketCap;timestamp
"2011-12-31T00:00:00.000Z";"2011-12-31T23:59:59.999Z";"2011-12-31T01:57:00.000Z";"2011-12-31T00:00:00.000Z";"2783";8.0583350568;10.1085700062;8.0583350568;8.6002450409;240966.3570470247;68803899.54872186;"2011-12-31T23:59:59.999Z"
"2011-12-30T00:00:00.000Z";"2011-12-30T23:59:59.999Z";"2011-12-30T15:22:00.000Z";"2011-12-30T02:48:00.000Z";"2783";7.8080303712;8.3653237552;6.5338060973;8.0483243427;76998.0087197924;64570285.16424926;"2011-12-30T23:59:59.999Z"
"2011-12-29T00:00:00.000Z";"2011-12-29T23:59:59.999Z";"2011-12-29T02:29:00.000Z";"2011-12-29T18:11:00.000Z";"2783";7.8182970711;9.5919625231;7.2685760379;7.8125532155;99313.3913913945;62308184.1969583;"2011-12-29T23:59:59.999Z"
"2011-12-28T00:00:00.000Z";"2011-12-28T23:59:59.999Z";"2011-12-28T08:04:00.000Z";"2011-12-28T00:26:00.000Z";"2783";7.7524044816;8.9851370262;7.2530268581;7.8167714217;62978.0657680394;62375295.500297755;"2011-12-28T23:59:59.999Z"
"2011-12-27T00:00:00.000Z";"2011-12-27T23:59:59.999Z";"2011-12-27T22:21:00.000Z";"2011-12-27T05:10:00.000Z";"2783";7.9468262405;8.3001493703;6.422558271;7.7067123753;56159.7228599926;61399483.60331412;"2011-12-27T23:59:59.999Z"
"2011-12-26T00:00:00.000Z";"2011-12-26T23:59:59.999Z";"2011-12-26T17:30:00.000Z";"2011-12-26T00:30:00.000Z";"2783";7.6170085152;9.033854079;7.386304001;7.9519253908;165291.772484962;63334401.96462892;"2011-12-26T23:59:59.999Z"
"2011-12-25T00:00:00.000Z";"2011-12-25T23:59:59.999Z";"2011-12-25T01:33:00.000Z";"2011-12-25T22:15:00.000Z";"2783";7.3448257578;8.9416454689;7.0914591634;7.6196090151;150104.6615320778;60620069.53480844;"2011-12-25T23:59:59.999Z"
"2011-12-24T00:00:00.000Z";"2011-12-24T23:59:59.999Z";"2011-12-24T01:57:00.000Z";"2011-12-24T00:24:00.000Z";"2783";7.4039393001;8.9306301924;7.1431879301;7.3337330622;27687.2140517002;58281390.55422474;"2011-12-24T23:59:59.999Z"
"2011-12-23T00:00:00.000Z";"2011-12-23T23:59:59.999Z";"2011-12-23T07:29:00.000Z";"2011-12-23T00:47:00.000Z";"2783";7.5391002443;9.1044546037;7.136887621;7.3911151559;37986.0239334715;58684530.456495374;"2011-12-23T23:59:59.999Z"
"2011-12-22T00:00:00.000Z";"2011-12-22T23:59:59.999Z";"2011-12-22T00:30:00.000Z";"2011-12-22T02:27:00.000Z";"2783";7.7487238713;7.8565483515;6.2110769714;7.5247421495;106350.2775225129;59690910.66932249;"2011-12-22T23:59:59.999Z"
"2011-12-21T00:00:00.000Z";"2011-12-21T23:59:59.999Z";"2011-12-21T07:05:00.000Z";"2011-12-21T00:33:00.000Z";"2783";7.2678644648;8.9127579279;6.9342972119;7.7779087859;90365.0884805429;61641466.51536135;"2011-12-21T23:59:59.999Z"
"2011-12-20T00:00:00.000Z";"2011-12-20T23:59:59.999Z";"2011-12-20T13:59:00.000Z";"2011-12-20T00:29:00.000Z";"2783";1.8831002288;7.6969030924;1.8831002288;7.2463409813;100388.3905645798;16730432.821257181;"2011-12-20T23:59:59.999Z"
"2011-12-19T00:00:00.000Z";"2011-12-19T23:59:59.999Z";"2011-12-19T02:10:00.000Z";"2011-12-19T00:21:00.000Z";"2783";5.9958416098;8.089509228;5.8127845732;6.4872597166;260324.3208913096;51322117.20913091;"2011-12-19T23:59:59.999Z"
