timeOpen;timeClose;timeHigh;timeLow;name;open;high;low;close;volume;marketCap;timestamp
"2015-12-31T00:00:00.000Z";"2015-12-31T23:59:59.999Z";"2015-12-31T21:24:20.000Z";"2015-12-31T06:04:22.000Z";"2783";1686.1668875031;1714.0640756715;1657.8974275055;1704.7438680055;182114338.38033932;25621491410.897064;"2015-12-31T23:59:59.999Z"
"2015-12-30T00:00:00.000Z";"2015-12-30T23:59:59.999Z";"2015-12-30T01:59:21.000Z";"2015-12-30T13:54:23.000Z";"2783";1675.1377528107;1689.1165466706;1642.4977355547;1689.1165466706;181274420.40032846;24782534703.141907;"2015-12-30T23:59:59.999Z"
"2015-12-29T00:00:00.000Z";"2015-12-29T23:59:59.999Z";"2015-12-29T23:59:23.000Z";"2015-12-29T08:44:39.000Z";"2783";1628.3274235202;1673.9555829101;1622.4845817218;1673.9555829101;199043818.0500335;25091232488.202873;"2015-12-29T23:59:59.999Z"
"2015-12-28T00:00:00.000Z";"2015-12-28T23:59:59.999Z";"2015-12-28T02:49:20.000Z";"2015-12-28T20:54:20.000Z";"2783";1670.0457496552;1696.255315246;1613.8719284799;1628.9834383803;195819313.1400115;25017503447.116158;"2015-12-28T23:59:59.999Z"
"2015-12-27T00:00:00.000Z";"2015-12-27T23:59:59.999Z";"2015-12-27T22:54:20.000Z";"2015-12-27T00:59:21.000Z";"2783";1643.0644570539;1672.6227683331;1612.9616410627;1667.9944449952;211406565.75976795;25042758982.751167;"2015-12-27T23:59:59.999Z"
"2015-12-26T00:00:00.000Z";"2015-12-26T23:59:59.999Z";"2015-12-26T00:59:22.000Z";"2015-12-26T17:19:20.000Z";"2783";1797.8663159892;1804.7026611308;1600.6420865217;1646.0624231916;458251636.799497;24705669387.125923;"2015-12-26T23:59:59.999Z"
"2015-12-25T00:00:00.000Z";"2015-12-25T23:59:59.999Z";"2015-12-25T06:34:20.000Z";"2015-12-25T12:34:21.000Z";"2783";1797.2231194073;1810.3963820711;1786.2387882306;1797.4600141094;154406969.19984052;27014103771.80002;"2015-12-25T23:59:59.999Z"
"2015-12-24T00:00:00.000Z";"2015-12-24T23:59:59.999Z";"2015-12-24T09:19:38.000Z";"2015-12-24T00:19:22.000Z";"2783";1747.1964446784;1807.4169093721;1747.1412100348;1797.7366741192;225382271.04007986;26912618942.963337;"2015-12-24T23:59:59.999Z"
"2015-12-23T00:00:00.000Z";"2015-12-23T23:59:59.999Z";"2015-12-23T22:09:22.000Z";"2015-12-23T00:14:21.000Z";"2783";1741.1589728648;1748.9993178407;1740.8872291036;1744.4756270514;188027785.6597824;26452189539.538067;"2015-12-23T23:59:59.999Z"
"2015-12-22T00:00:00.000Z";"2015-12-22T23:59:59.999Z";"2015-12-22T10:14:22.000Z";"2015-12-22T20:24:22.000Z";"2783";1755.7806354214;1779.233201805;1736.7071181497;1740.7871567786;204063197.5203189;26272862293.35926;"2015-12-22T23:59:59.999Z"
"2015-12-21T00:00:00.000Z";"2015-12-21T23:59:59.999Z";"2015-12-21T11:59:22.000Z";"2015-12-21T00:59:20.000Z";"2783";1762.7609933352;1771.1777309579;1700.7445378401;1760.0828817657;309052573.8976399;26172406214.947662;"2015-12-21T23:59:59.999Z"
"2015-12-20T00:00:00.000Z";"2015-12-20T23:59:59.999Z";"2015-12-20T00:44:20.000Z";"2015-12-20T18:09:20.000Z";"2783";1840.107365589;1841.7434367652;1729.5774003514;1762.3289752797;300197280.4601037;26409246304.534824;"2015-12-20T23:59:59.999Z"
"2015-12-19T00:00:00.000Z";"2015-12-19T23:59:59.999Z";"2015-12-19T05:39:21.000Z";"2015-12-19T16:24:20.000Z";"2783";1845.3541645758;1853.4313776313;1818.3358468146;1840.4576138404;190656049.43006587;27573092349.135696;"2015-12-19T23:59:59.999Z"
"2015-12-18T00:00:00.000Z";"2015-12-18T23:59:59.999Z";"2015-12-18T08:09:22.000Z";"2015-12-18T00:49:21.000Z";"2783";1768.230454284;1845.6089237097;1764.3483174696;1845.6089237097;233593767.89991823;26935438347.004974;"2015-12-18T23:59:59.999Z"
"2015-12-17T00:00:00.000Z";"2015-12-17T23:59:59.999Z";"2015-12-17T10:54:23.000Z";"2015-12-17T03:39:22.000Z";"2783";1771.492879483;1778.0076811174;1747.3144290505;1769.217788965;186890261.51999617;26601375058.23019;"2015-12-17T23:59:59.999Z"
"2015-12-16T00:00:00.000Z";"2015-12-16T23:59:59.999Z";"2015-12-16T00:04:23.000Z";"2015-12-16T04:09:20.000Z";"2783";1818.1724569355;1818.1724569355;1733.7264425931;1772.0588797144;421877535.20044184;26616315419.968605;"2015-12-16T23:59:59.999Z"
"2015-12-15T00:00:00.000Z";"2015-12-15T23:59:59.999Z";"2015-12-15T23:59:22.000Z";"2015-12-15T00:04:22.000Z";"2783";1725.1761987398;1818.6141205982;1725.1761987398;1818.6141205982;323058482.8058683;27065445582.133686;"2015-12-15T23:59:59.999Z"
"2015-12-14T00:00:00.000Z";"2015-12-14T23:59:59.999Z";"2015-12-14T16:59:22.000Z";"2015-12-14T00:14:24.000Z";"2783";1677.7158506922;1744.524506331;1666.8116986231;1726.3577877657;505306611.2007567;25732301606.924427;"2015-12-14T23:59:59.999Z"
"2015-12-13T00:00:00.000Z";"2015-12-13T23:59:59.999Z";"2015-12-13T20:24:22.000Z";"2015-12-13T04:09:24.000Z";"2783";1671.1717041807;1709.6107476491;1650.296582797;1679.5861299097;213128397.90036562;25115558718.642757;"2015-12-13T23:59:59.999Z"
"2015-12-12T00:00:00.000Z";"2015-12-12T23:59:59.999Z";"2015-12-12T03:49:35.000Z";"2015-12-12T06:09:20.000Z";"2783";1751.2149194213;1816.1322522156;1590.1837711056;1684.0909214201;510917983.5008765;25181495272.31772;"2015-12-12T23:59:59.999Z"
"2015-12-11T00:00:00.000Z";"2015-12-11T23:59:59.999Z";"2015-12-11T23:59:22.000Z";"2015-12-11T00:04:21.000Z";"2783";1582.1791042208;1749.6779216339;1582.1791042208;1749.6779216339;422685545.599247;25738904105.764847;"2015-12-11T23:59:59.999Z"
"2015-12-10T00:00:00.000Z";"2015-12-10T23:59:59.999Z";"2015-12-10T00:29:23.000Z";"2015-12-10T07:14:22.000Z";"2783";1565.6576762917;1582.9334569796;1539.1072259194;1582.9334569796;195296677.73010343;23257445128.716152;"2015-12-10T23:59:59.999Z"
"2015-12-09T00:00:00.000Z";"2015-12-09T23:59:59.999Z";"2015-12-09T11:44:39.000Z";"2015-12-09T17:09:20.000Z";"2783";1581.9213333432;1598.9704615459;1514.5715342838;1564.1074415043;347030952.39993477;23810504832.561623;"2015-12-09T23:59:59.999Z"
"2015-12-08T00:00:00.000Z";"2015-12-08T23:59:59.999Z";"2015-12-08T23:59:20.000Z";"2015-12-08T06:09:23.000Z";"2783";1488.8661151338;1586.2039262692;1463.0924458;1586.2039262692;217454646.9400248;23349027689.239063;"2015-12-08T23:59:59.999Z"
"2015-12-07T00:00:00.000Z";"2015-12-07T23:59:59.999Z";"2015-12-07T13:14:22.000Z";"2015-12-07T00:19:20.000Z";"2783";1462.6514748939;1497.4439171629;1445.5225368873;1488.1646868189;237997323.47962025;22149393847.546497;"2015-12-07T23:59:59.999Z"
"2015-12-06T00:00:00.000Z";"2015-12-06T23:59:59.999Z";"2015-12-06T05:34:27.000Z";"2015-12-06T13:19:21.000Z";"2783";1461.0649555275;1510.7753996863;1451.815963108;1458.1694804237;291654157.19953465;21765877696.5919;"2015-12-06T23:59:59.999Z"
"2015-12-05T00:00:00.000Z";"2015-12-05T23:59:59.999Z";"2015-12-05T23:24:23.000Z";"2015-12-05T00:44:20.000Z";"2783";1364.1720137307;1461.9276347328;1362.3267020486;1458.7921386268;248598019.31960332;21769408918.559525;"2015-12-05T23:59:59.999Z"
"2015-12-04T00:00:00.000Z";"2015-12-04T23:59:59.999Z";"2015-12-04T15:05:03.000Z";"2015-12-04T02:59:20.000Z";"2783";1357.6948236273;1362.1542119912;1337.5039740609;1362.1542119912;134483804.62005883;20362508862.274982;"2015-12-04T23:59:59.999Z"
"2015-12-03T00:00:00.000Z";"2015-12-03T23:59:59.999Z";"2015-12-03T04:34:22.000Z";"2015-12-03T15:39:52.000Z";"2783";1378.0343606545;1418.4864741203;1351.553429992;1356.91914418;194491641.4996888;20651063796.69396;"2015-12-03T23:59:59.999Z"
"2015-12-02T00:00:00.000Z";"2015-12-02T23:59:59.999Z";"2015-12-02T17:49:22.000Z";"2015-12-02T01:14:20.000Z";"2783";1394.2973432041;1396.54923209;1345.929486896;1377.4821899392;208696654.6500494;20637855696.02305;"2015-12-02T23:59:59.999Z"
"2015-12-01T00:00:00.000Z";"2015-12-01T23:59:59.999Z";"2015-12-01T05:04:20.000Z";"2015-12-01T17:24:23.000Z";"2783";1460.4789614682;1465.4019622586;1372.3039729984;1396.7750358005;233931878.3399474;20910519601.307198;"2015-12-01T23:59:59.999Z"
"2015-11-30T00:00:00.000Z";"2015-11-30T23:59:59.999Z";"2015-11-30T09:14:22.000Z";"2015-11-30T14:34:26.000Z";"2783";1428.1381663562;1470.1475240435;1425.2337670913;1460.3455220472;275685481.83975714;21620626288.65401;"2015-11-30T23:59:59.999Z"
"2015-11-29T00:00:00.000Z";"2015-11-29T23:59:59.999Z";"2015-11-29T22:59:21.000Z";"2015-11-29T04:59:22.000Z";"2783";1374.4440345996;1429.9566615679;1367.5001461383;1427.5883250048;155369717.56986314;21269495331.790604;"2015-11-29T23:59:59.999Z"
"2015-11-28T00:00:00.000Z";"2015-11-28T23:59:59.999Z";"2015-11-28T05:49:19.000Z";"2015-11-28T00:34:21.000Z";"2783";1373.1713971057;1382.3800077014;1354.0661115345;1374.0942528949;141556145.3398753;20467373678.224453;"2015-11-28T23:59:59.999Z"
"2015-11-27T00:00:00.000Z";"2015-11-27T23:59:59.999Z";"2015-11-27T10:54:20.000Z";"2015-11-27T04:04:22.000Z";"2783";1316.6286475793;1376.6356557605;1301.6947347284;1376.6356557605;206474674.28989923;19950762265.913998;"2015-11-27T23:59:59.999Z"
"2015-11-26T00:00:00.000Z";"2015-11-26T23:59:59.999Z";"2015-11-26T12:39:21.000Z";"2015-11-26T00:09:21.000Z";"2783";1228.8381628129;1372.7714080523;1228.5611616227;1319.7082239709;397151015.00052387;19653559401.87662;"2015-11-26T23:59:59.999Z"
"2015-11-25T00:00:00.000Z";"2015-11-25T23:59:59.999Z";"2015-11-25T21:09:22.000Z";"2015-11-25T03:39:22.000Z";"2783";1183.5904686594;1231.2903040463;1171.0669723866;1228.4750342423;154092529.5801202;18065288443.655212;"2015-11-25T23:59:59.999Z"
"2015-11-24T00:00:00.000Z";"2015-11-24T23:59:59.999Z";"2015-11-24T00:29:21.000Z";"2015-11-24T02:14:18.000Z";"2783";1205.1652622356;1205.3294499187;1183.6900939773;1183.6900939773;109551860.59982045;17767934133.39763;"2015-11-24T23:59:59.999Z"
"2015-11-23T00:00:00.000Z";"2015-11-23T23:59:59.999Z";"2015-11-23T14:59:22.000Z";"2015-11-23T07:34:26.000Z";"2783";1201.3599876085;1208.0735070355;1190.9256746736;1205.5107208471;101779097.71014695;17799581461.1801;"2015-11-23T23:59:59.999Z"
"2015-11-22T00:00:00.000Z";"2015-11-22T23:59:59.999Z";"2015-11-22T00:14:21.000Z";"2015-11-22T13:59:21.000Z";"2783";1211.0173301068;1211.1469731702;1189.8469682476;1202.0489301897;86812505.78008682;17875785599.769955;"2015-11-22T23:59:59.999Z"
"2015-11-21T00:00:00.000Z";"2015-11-21T23:59:59.999Z";"2015-11-21T09:54:20.000Z";"2015-11-21T01:29:25.000Z";"2783";1192.9321792828;1215.4024756421;1183.6840060223;1210.839537135;104446191.85010445;18002308065.766006;"2015-11-21T23:59:59.999Z"
"2015-11-20T00:00:00.000Z";"2015-11-20T23:59:59.999Z";"2015-11-20T00:34:26.000Z";"2015-11-20T02:04:21.000Z";"2783";1228.4804800294;1228.9422835731;1174.8101670999;1192.6728931561;200046254.44001287;18013724483.66054;"2015-11-20T23:59:59.999Z"
"2015-11-19T00:00:00.000Z";"2015-11-19T23:59:59.999Z";"2015-11-19T00:34:24.000Z";"2015-11-19T23:14:20.000Z";"2783";1261.5389683059;1264.0751025411;1224.327610594;1227.8857055665;169664840.34019816;18267539381.268627;"2015-11-19T23:59:59.999Z"
"2015-11-18T00:00:00.000Z";"2015-11-18T23:59:59.999Z";"2015-11-18T22:39:25.000Z";"2015-11-18T05:54:20.000Z";"2783";1274.8327400003;1274.8327400003;1258.9779837779;1261.5715811923;166820656.38012046;18938331792.376;"2015-11-18T23:59:59.999Z"
"2015-11-17T00:00:00.000Z";"2015-11-17T23:59:59.999Z";"2015-11-17T02:54:20.000Z";"2015-11-17T00:24:20.000Z";"2783";1265.0552047286;1294.3579483512;1262.223903957;1276.8086458751;195300426.8797484;19057529369.43572;"2015-11-17T23:59:59.999Z"
"2015-11-16T00:00:00.000Z";"2015-11-16T23:59:59.999Z";"2015-11-16T21:59:21.000Z";"2015-11-16T02:14:22.000Z";"2783";1229.0932571908;1266.5448314101;1215.1285778037;1266.5448314101;184440302.4101221;18878530634.79716;"2015-11-16T23:59:59.999Z"
"2015-11-15T00:00:00.000Z";"2015-11-15T23:59:59.999Z";"2015-11-15T01:59:21.000Z";"2015-11-15T14:29:21.000Z";"2783";1281.2138721794;1287.4111989647;1221.3522434348;1230.7500633523;170083374.3903023;18282254002.063744;"2015-11-15T23:59:59.999Z"
"2015-11-14T00:00:00.000Z";"2015-11-14T23:59:59.999Z";"2015-11-14T00:29:20.000Z";"2015-11-14T15:09:20.000Z";"2783";1294.9588383659;1300.9484879631;1269.3615976982;1280.6561139427;148536502.800264;19004712281.59378;"2015-11-14T23:59:59.999Z"
"2015-11-13T00:00:00.000Z";"2015-11-13T23:59:59.999Z";"2015-11-13T01:39:20.000Z";"2015-11-13T12:29:20.000Z";"2783";1276.3066556094;1295.4550800133;1228.9115060073;1295.4550800133;196077311.5000406;18838021713.875336;"2015-11-13T23:59:59.999Z"
"2015-11-12T00:00:00.000Z";"2015-11-12T23:59:59.999Z";"2015-11-12T09:44:24.000Z";"2015-11-12T00:29:21.000Z";"2783";1182.5388805861;1298.6087953125;1179.9733067132;1274.9345159763;295476764.7795747;18884097967.4054;"2015-11-12T23:59:59.999Z"
"2015-11-11T00:00:00.000Z";"2015-11-11T23:59:59.999Z";"2015-11-11T00:29:20.000Z";"2015-11-11T02:59:21.000Z";"2783";1273.6453874522;1276.342255478;1127.7153949595;1171.355749675;401298360.00032586;17288891798.61804;"2015-11-11T23:59:59.999Z"
"2015-11-10T00:00:00.000Z";"2015-11-10T23:59:59.999Z";"2015-11-10T07:29:21.000Z";"2015-11-10T22:49:20.000Z";"2783";1444.2812190073;1448.5840783627;1234.0891848104;1263.0038871176;364118253.3138321;18977976167.949352;"2015-11-10T23:59:59.999Z"
